 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,14809,2,2,12,0,6,6,6,0,0,0,0,0,810.3180498,270.1060166,4936.333333,7785.583172,13917,91,892,892,0,892,892,14718,14718,0,14718,14718,0,0,0,0,40,64,135.0530083,135.0530083,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6,0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0,0,0,0,0,0,0,0,DoS Hulk
80,15754,2,2,12,0,6,6,6,0,0,0,0,0,761.7113114,253.9037705,5251.333333,8834.452464,15451,1,303,303,0,303,303,15753,15753,0,15753,15753,0,0,0,0,40,64,126.9518852,126.9518852,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6,0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
59992,11990,2,2,0,12,0,0,0,0,6,6,6,0,1000.834028,333.6113428,3996.666667,6556.971887,11568,203,11990,11990,0,11990,11990,219,219,0,219,219,0,0,0,0,64,40,166.8056714,166.8056714,0,6,2.4,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3,0,6,64,0,0,0,0,0,0,2,0,2,12,235,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,68250742,5,8,344,11595,332,0,68.8,147.1638543,4344,0,1449.375,1729.380148,174.9285011,0.19047412,5687561.833,19700000,68100000,3,68100000,17000000,34000000,68100000,3,68300000,9750089.571,25700000,68100000,47,0,0,0,0,144,264,0.073259277,0.117214843,0,4344,853.2142857,1458.647433,2127652.335,1,0,0,0,0,0,0,0,1,918.8461538,68.8,1449.375,144,0,0,0,0,0,0,5,344,8,11595,0,235,2,20,5430,0,5430,5430,68100000,0,68100000,68100000,DoS Hulk
80,68228265,4,6,392,11595,386,0,98,192.0208322,4344,0,1932.5,1754.831473,175.68965,0.146566822,7580918.333,22700000,68100000,2,68100000,22700000,39300000,68100000,2,148441,29688.2,59761.35493,136196,37,0,0,0,0,124,200,0.058626729,0.087940093,0,4344,1090.272727,1577.273983,2487793.218,1,0,0,0,0,0,0,0,1,1199.3,98,1932.5,124,0,0,0,0,0,0,4,392,6,11595,0,235,1,20,0,0,0,0,68100000,0,68100000,68100000,DoS Hulk
80,68250265,7,6,309,11595,309,0,44.14285714,116.7910222,4344,0,1932.5,1754.831473,174.4169052,0.190475451,5687522.083,19700000,68100000,1,68100000,11400000,27800000,68100000,49,148427,29685.4,59780.07223,136228,15,0,0,0,0,232,200,0.102563704,0.087911747,0,4344,850.2857143,1461.774076,2136783.451,0,0,0,0,1,0,0,0,0,915.6923077,44.14285714,1932.5,232,0,0,0,0,0,0,7,309,6,11595,251,235,1,32,731,0,731,731,68100000,0,68100000,68100000,DoS Hulk
80,68251578,8,6,319,11595,319,0,39.875,112.7835316,2907,0,1932.5,1496.914126,174.5600666,0.205123462,5250121.385,18900000,68100000,1,68100000,9730583.857,25700000,68100000,1,149388,29877.6,60190.78435,137157,32,0,0,0,0,264,200,0.117213407,0.087910055,0,2907,794.2666667,1316.108032,1732140.352,0,0,0,0,1,0,0,0,0,851,39.875,1932.5,264,0,0,0,0,0,0,8,319,6,11595,251,235,1,32,824,0,824,824,68100000,0,68100000,68100000,DoS Hulk
80,68254744,6,6,317,11595,317,0,52.83333333,129.4147081,4344,0,1932.5,1977.812908,174.5226676,0.175811955,6204976.727,20500000,68100000,1,68100000,13600000,30500000,68100000,1,149627,29925.4,60687.39442,138159,92,0,0,0,0,200,200,0.087905978,0.087905978,0,4344,916.3076923,1611.197504,2595957.397,0,0,0,0,1,0,0,0,1,992.6666667,52.83333333,1932.5,200,0,0,0,0,0,0,6,317,6,11595,251,235,1,32,4,0,4,4,68100000,0,68100000,68100000,DoS Hulk
80,68256555,6,5,378,11595,378,0,63,154.3178538,7240,0,2319,3331.638186,175.4117242,0.161156683,6825655.5,21500000,68100000,1,68100000,13600000,30500000,68100000,1,150450,37612.5,67269.32231,138164,84,0,0,0,0,200,168,0.087903645,0.073253038,0,7240,997.75,2325.449717,5407716.386,0,0,0,0,1,0,0,0,0,1088.454545,63,2319,200,0,0,0,0,0,0,6,378,5,11595,274,235,1,32,4,0,4,4,68100000,0,68100000,68100000,DoS Hulk
80,68146421,8,6,352,11595,352,0,44,124.4507935,4344,0,1932.5,1754.831473,175.3136823,0.205439989,5242032.385,18900000,68000000,4,68000000,9716412.429,25700000,68000000,4,141381,28276.2,57708.01017,131227,14,0,0,0,0,264,200,0.11739428,0.08804571,0,4344,796.4666667,1424.605753,2029501.552,0,0,0,0,1,0,0,0,0,853.3571429,44,1932.5,264,0,0,0,0,0,0,8,352,6,11595,274,235,1,32,1026,0,1026,1026,68000000,0,68000000,68000000,DoS Hulk
443,30205986,13,7,1422,3843,949,0,109.3846154,263.4165075,1817,0,549,764.5573883,174.3031994,0.662120415,1589788.737,6884605.342,30000000,1,30200000,2517165.5,8661030.72,30000000,1,148200,24700,28065.75939,63410,3,0,0,0,0,428,232,0.43037827,0.231742145,0,1817,250.7142857,514.0665466,264264.4143,0,0,0,1,0,0,0,0,0,263.25,109.3846154,549,428,0,0,0,0,0,0,13,1422,7,3843,65535,362,6,32,186348,0,186348,186348,30000000,0,30000000,30000000,BENIGN
443,31388036,19,13,1462,10297,517,0,76.94736842,150.3767394,1460,0,792.0769231,665.2203221,374.6331883,1.019496728,1012517.29,5594444.339,31200000,1,31400000,1743779.778,7340416.786,31200000,1,216632,18052.66667,36480.19016,126105,1,0,0,0,0,404,272,0.605326182,0.414170546,0,1460,356.3333333,553.275568,306113.8542,0,0,0,1,0,0,0,0,0,367.46875,76.94736842,792.0769231,404,0,0,0,0,0,0,19,1462,13,10297,65535,32,18,20,231859,0,231859,231859,31200000,0,31200000,31200000,BENIGN
443,31387962,20,13,1468,12526,517,0,73.4,147.2232104,2607,0,963.5384615,806.1070664,445.839714,1.051358479,980873.8125,5504288.982,31100000,0,31400000,1651998,7142028.317,31100000,0,227899,18991.58333,34711.68674,106995,2,0,0,0,0,424,272,0.637186957,0.414171522,0,2607,411.5882353,665.7597673,443236.0677,0,0,0,1,0,0,0,0,0,424.0606061,73.4,963.5384615,424,0,0,0,0,0,0,20,1468,13,12526,65535,32,19,20,243242,0,243242,243242,31100000,0,31100000,31100000,BENIGN
443,30795474,13,8,1112,4496,629,0,85.53846154,180.3758185,1418,0,562,638.8608165,182.104682,0.681918388,1539773.7,6837412.389,30600000,1,30800000,2566289.5,8824789.002,30600000,1,158107,22586.71429,28058.42131,57732,3,0,0,0,0,428,264,0.422139955,0.259778434,0,1418,254.9090909,459.8016041,211417.5152,0,0,0,1,0,0,0,0,0,267.047619,85.53846154,562,428,0,0,0,0,0,0,13,1112,8,4496,65535,175,6,32,206807,0,206807,206807,30600000,0,30600000,30600000,BENIGN
443,31388507,14,9,921,6725,405,0,65.78571429,121.3742962,1460,0,747.2222222,698.1152802,243.5923442,0.732752278,1426750.318,6666102.64,31300000,2,31400000,2414500.538,8670695.15,31300000,2,100954,12619.25,19074.41476,51668,3,0,0,0,0,304,192,0.446023126,0.286729152,0,1460,318.5833333,541.3430092,293052.2536,0,0,0,1,0,0,0,0,0,332.4347826,65.78571429,747.2222222,304,0,0,0,0,0,0,14,921,9,6725,65535,31,13,20,116165,0,116165,116165,31300000,0,31300000,31300000,BENIGN
443,31878025,17,10,1827,6868,501,0,107.4705882,178.8991048,1690,0,686.8,701.525449,272.7584284,0.846978444,1226077.885,6015731.455,30700000,3,31900000,1992376.563,7660712.79,30700000,3,1082931,120325.6667,173064.3986,445776,3,0,0,0,0,556,328,0.533282724,0.31369572,0,1690,310.5357143,514.7636266,264981.5913,0,0,0,1,0,0,0,0,0,322.037037,107.4705882,686.8,556,0,0,0,0,0,0,17,1827,10,6868,65535,1039,8,32,1160619,0,1160619,1160619,30700000,0,30700000,30700000,BENIGN
443,31901206,24,18,1582,17682,741,0,65.91666667,169.7048375,1418,0,982.3333333,604.7024548,603.8643179,1.316564646,778078.1951,4862037.188,31100000,1,31900000,1387008.957,6488278.449,31100000,1,718373,42257.23529,143581.1326,596196,2,0,0,0,0,780,584,0.752322655,0.564241991,0,1418,448,611.8342057,374341.0952,0,0,0,1,0,0,0,0,0,458.6666667,65.91666667,982.3333333,780,0,0,0,0,0,0,24,1582,18,17682,65535,360,7,32,754795,0,754795,754795,31100000,0,31100000,31100000,BENIGN
50726,48,2,0,12,0,6,6,6,0,0,0,0,0,250000,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,31,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
50722,189,2,1,12,6,6,6,6,0,6,6,6,0,95238.09524,15873.01587,94.5,132.2289681,188,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,20,10582.01058,5291.005291,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,32,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
50729,167,2,1,12,6,6,6,6,0,6,6,6,0,107784.4311,17964.07186,83.5,113.8441918,164,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,20,11976.0479,5988.023952,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,32,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
50730,164,2,1,12,6,6,6,6,0,6,6,6,0,109756.0976,18292.68293,82,111.7228714,161,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,20,12195.12195,6097.560976,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,32,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
50733,227,2,1,0,0,0,0,0,0,0,0,0,0,0,13215.85903,113.5,159.0990258,226,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,8810.572687,4405.286344,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,362,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
50728,229,2,1,12,6,6,6,6,0,6,6,6,0,78602.62009,13100.43668,114.5,160.5132393,228,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,20,8733.624454,4366.812227,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,32,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
50734,234,2,1,0,0,0,0,0,0,0,0,0,0,0,12820.51282,117,159.8061325,230,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,32,8547.008547,4273.504274,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,362,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
80,116041471,16,14,382,361,382,0,23.875,95.5,361,0,25.78571429,96.48130833,6.402883328,0.258528264,4001430.034,4893690.145,10000000,50,116000000,7736098.067,4159357.689,10000000,148,111000000,8501200,3767502.877,10100000,1271,0,0,0,0,520,456,0.137881741,0.120646523,0,382,23.96774194,92.81468414,8614.565591,0,0,0,1,0,0,0,0,0,24.76666667,23.875,25.78571429,520,0,0,0,0,0,0,16,382,14,361,29200,939,1,32,26001.18182,7369.597585,47906,22978,10000000,7938.264534,10000000,9999597,BENIGN
443,6234109,43,58,3107,78403,379,0,72.25581395,138.4427152,2736,0,1351.775862,655.9085581,13074.84357,16.2011925,62341.09,500288.1572,4999422,4,6234109,148431.1667,769086.8473,4999662,4,6194114,108668.6667,662355.1595,4999487,48,0,0,0,0,1384,1864,6.897537403,9.303655101,0,2736,799.1176471,810.8118691,657415.887,0,0,0,1,0,0,0,0,1,807.029703,72.25581395,1351.775862,1384,0,0,0,0,0,0,43,3107,58,78403,29200,189,10,32,0,0,0,0,0,0,0,0,BENIGN
50732,201,1,1,0,0,0,0,0,0,0,0,0,0,0,9950.248756,201,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4975.124378,4975.124378,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,175,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5108364,3,1,0,0,0,0,0,0,0,0,0,0,0,0.783029557,1702788,2915665.75,5069434,28,5108364,2554182,3557103.491,5069434,38930,0,0,0,0,0,0,0,0,0,104,40,0.587272168,0.195757389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5486068,31,28,2233,32147,517,0,72.03225806,148.8647001,2736,0,1148.107143,663.7364124,6266.783423,10.75451489,94587.37931,650171.0449,4959108,2,5486068,182868.9333,902561.6419,4959193,3,5443326,201604.6667,959360.5571,4999936,2,0,0,0,0,1000,904,5.650677316,5.103837575,0,2736,573,712.2282057,507269.0169,0,0,0,1,0,0,0,0,0,582.7118644,72.03225806,1148.107143,1000,0,0,0,0,0,0,31,2233,28,32147,29200,164,7,32,0,0,0,0,0,0,0,0,BENIGN
80,5108291,3,1,0,0,0,0,0,0,0,0,0,0,0,0.783040747,1702763.667,2917369.827,5071385,29,5108291,2554145.5,3559914.241,5071385,36906,0,0,0,0,0,0,0,0,0,104,40,0.58728056,0.195760187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5108405,7,3,348,165,220,0,49.71428571,81.17206885,165,0,55,95.26279442,100.4227347,1.957558181,567600.5556,1633986.026,4924184,16,5108405,851400.8333,2025353.427,4985184,16,123017,61508.5,85.55992052,61569,61448,0,0,0,0,232,104,1.370290727,0.587267454,0,220,46.63636364,77.54646701,6013.454545,0,0,0,1,0,0,0,0,0,51.3,49.71428571,55,232,0,0,0,0,0,0,7,348,3,165,29200,4435,3,32,0,0,0,0,0,0,0,0,BENIGN
443,5239394,9,5,455,3726,214,0,50.55555556,87.28274616,1368,0,745.2,672.5107434,797.9930503,2.672064746,403030.3077,1383625.807,5007122,7,5239394,654924.25,1758993.588,5007122,22,130351,32587.75,37461.47071,65769,47,0,0,0,0,296,168,1.717755908,0.954308838,0,1368,278.7333333,500.3044026,250304.4952,0,0,0,1,0,0,0,0,0,298.6428571,50.55555556,745.2,296,0,0,0,0,0,0,9,455,5,3726,29200,4542,3,32,232250,0,232250,232250,5007122,0,5007122,5007122,BENIGN
80,5139159,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778337467,1713053,2933522.132,5100319,84,5139159,2569579.5,3579006.124,5100319,38840,0,0,0,0,0,0,0,0,0,104,40,0.5837531,0.194584367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
443,6136154,39,72,2067,107928,517,0,53,138.7870387,4104,0,1499,779.3942755,17925.72351,18.08950688,55783.21818,479769.6483,4998901,1,6136154,161477.7368,812842.0289,4999024,178,6093455,85823.30986,597240.9251,4999005,1,0,0,0,0,1256,2312,6.355772688,11.73373419,0,4104,982.0982143,938.318488,880441.5849,0,0,0,1,0,0,0,0,1,990.9459459,53,1499,1256,0,0,0,0,0,0,39,2067,72,107928,29200,155,6,32,0,0,0,0,0,0,0,0,BENIGN
32772,229,2,0,0,0,0,0,0,0,0,0,0,0,0,8733.624454,229,0,229,229,229,229,0,229,229,0,0,0,0,0,0,0,0,0,64,0,8733.624454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,50,2,0,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,64,0,40000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1324,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,6140819,72,128,2743,201942,517,0,38.09722222,116.6354812,4104,0,1577.671875,700.2149401,33331.87316,32.56894561,30858.38693,344390.1783,4827934,0,1312784,18489.91549,70097.24456,581285,45,6098338,48018.40945,431740.8688,4827934,1,0,0,0,0,2312,4104,11.72482042,20.84412519,0,4104,1018.333333,931.3947892,867496.2533,0,0,0,1,0,0,0,0,1,1023.425,38.09722222,1577.671875,2312,0,0,0,0,0,0,72,2743,128,201942,29200,172,8,32,0,0,0,0,0,0,0,0,BENIGN
443,6160144,44,85,2859,125496,534,0,64.97727273,151.6724575,4104,0,1476.423529,704.3994804,20836.36357,20.94106891,48126.125,441336.052,4955505,1,6160144,143259.1628,758327.4771,4955627,73,6117570,72828.21429,544984.4429,4956153,1,0,0,0,0,1416,2728,7.142690171,13.79837874,0,4104,987.3461538,886.6293695,786111.6389,0,0,0,1,0,0,0,0,1,995,64.97727273,1476.423529,1416,0,0,0,0,0,0,44,2859,85,125496,29200,172,8,32,0,0,0,0,0,0,0,0,BENIGN
443,6147654,47,90,2325,131358,517,0,49.46808511,129.7676604,2838,0,1459.533333,660.1851494,21745.36823,22.28492365,45203.33824,428282.0467,4963458,1,1184193,25743.32609,91222.90622,618938,128,6105262,68598.44944,529645.8377,4964454,3,0,0,0,0,1512,2888,7.645192784,14.63973086,0,2838,968.7173913,862.4363892,743796.5254,0,0,0,1,0,0,0,0,1,975.7883212,49.46808511,1459.533333,1512,0,0,0,0,0,0,47,2325,90,131358,29200,164,7,32,0,0,0,0,0,0,0,0,BENIGN
80,5090668,3,1,0,0,0,0,0,0,0,0,0,0,0,0.785751497,1696889.333,2907570.63,5054197,45,5090668,2545334,3548068.081,5054197,36471,0,0,0,0,0,0,0,0,0,104,40,0.589313622,0.196437874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0,0,0,0,0,0,0,0,BENIGN
443,6369966,15,17,720,13516,335,0,48,96.80097402,2864,0,795.0588235,838.0500038,2234.862792,5.023574694,205482.7742,1088310.037,6068242,3,6369966,454997.5714,1615935.348,6068481,3,6319342,394958.875,1513347.194,6068242,3,0,0,0,0,320,352,2.354800638,2.668774056,0,2864,431.3939394,707.276508,500240.0587,0,0,0,1,0,0,0,0,1,444.875,48,795.0588235,320,0,0,0,0,0,0,15,720,17,13516,29200,66,14,20,301607,0,301607,301607,6068242,0,6068242,6068242,BENIGN
443,5440941,11,8,397,3015,198,0,36.09090909,64.7803281,2519,0,376.875,872.9235669,627.0974083,3.492043012,302274.5,1240219.91,5271160,3,5440941,544094.1,1661083.829,5271160,3,119089,17012.71429,28896.31717,66497,3,0,0,0,0,240,172,2.021709112,1.4703339,0,2519,170.6,559.3442025,312865.9368,0,0,0,1,0,0,0,0,0,179.5789474,36.09090909,376.875,240,0,0,0,0,0,0,11,397,8,3015,29200,62,10,20,169763,0,169763,169763,5271160,0,5271160,5271160,BENIGN
80,5037703,3,1,0,0,0,0,0,0,0,0,0,0,0,0.794012668,1679234.333,2887897.392,5013863,84,5037703,2518851.5,3528479.102,5013863,23840,0,0,0,0,0,0,0,0,0,104,40,0.595509501,0.198503167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
